연도,시도,시군구,지표명,국민보험 가입자,이용환자 수,지표값(퍼센트)
2013,전라북도,정읍시,치매의료이용률,66821,2147,3.21
2013,전라북도,남원시,치매의료이용률,48683,1569,3.22
2013,전라북도,김제시,치매의료이용률,55604,2157,3.88
2013,전라북도,완주군,치매의료이용률,46098,1338,2.9
2013,전라북도,진안군,치매의료이용률,16839,685,4.07
2013,전라북도,무주군,치매의료이용률,15821,572,3.62
2013,전라북도,장수군,치매의료이용률,14683,606,4.13
2013,전라북도,임실군,치매의료이용률,19138,796,4.16
2013,전라북도,순창군,치매의료이용률,18700,910,4.87
2013,전라북도,고창군,치매의료이용률,37932,1763,4.65
2013,전라북도,부안군,치매의료이용률,36217,1727,4.77
2013,전라남도,목포시,치매의료이용률,113771,2838,2.49
2013,전라남도,여수시,치매의료이용률,149267,3234,2.17
2013,전라남도,순천시,치매의료이용률,131750,2478,1.88
2013,전라남도,나주시,치매의료이용률,53455,1987,3.72
2013,전라남도,광양시,치매의료이용률,69671,1202,1.73
2013,전라남도,담양군,치매의료이용률,29085,1011,3.48
2013,전라남도,곡성군,치매의료이용률,19782,780,3.94
2013,전라남도,구례군,치매의료이용률,16915,768,4.54
2013,전라남도,고흥군,치매의료이용률,48321,1640,3.39
2013,전라남도,보성군,치매의료이용률,29749,1160,3.9
2013,전라남도,화순군,치매의료이용률,38530,1575,4.09
2013,전라남도,장흥군,치매의료이용률,26322,1025,3.89
2013,전라남도,강진군,치매의료이용률,24280,905,3.73
2013,전라남도,해남군,치매의료이용률,48200,1660,3.44
2013,전라남도,영암군,치매의료이용률,33751,1029,3.05
2013,전라남도,무안군,치매의료이용률,41112,1404,3.42
2013,전라남도,함평군,치매의료이용률,23036,1051,4.56
2013,전라남도,영광군,치매의료이용률,33458,1615,4.83
2013,전라남도,장성군,치매의료이용률,27089,1061,3.92
2013,전라남도,완도군,치매의료이용률,33339,1139,3.42
2013,전라남도,진도군,치매의료이용률,21199,803,3.79
2013,전라남도,신안군,치매의료이용률,28739,1073,3.73
2013,경상북도,포항시 남구,치매의료이용률,127686,1866,1.46
2013,경상북도,포항시 북구,치매의료이용률,137920,2250,1.63
2013,경상북도,경주시,치매의료이용률,145048,3257,2.25
2013,경상북도,김천시,치매의료이용률,74132,1677,2.26
2013,경상북도,안동시,치매의료이용률,92980,2203,2.37
2013,경상북도,구미시,치매의료이용률,168773,2444,1.45
2013,경상북도,영주시,치매의료이용률,64421,1393,2.16
2013,경상북도,영천시,치매의료이용률,60569,1578,2.61
2013,경상북도,상주시,치매의료이용률,63230,1670,2.64
2013,경상북도,문경시,치매의료이용률,44568,1300,2.92
2013,경상북도,경산시,치매의료이용률,121531,2252,1.85
2013,경상북도,군위군,치매의료이용률,17242,584,3.39
2013,경상북도,의성군,치매의료이용률,39301,1518,3.86
2013,경상북도,청송군,치매의료이용률,18202,538,2.96
2013,경상북도,영양군,치매의료이용률,12453,398,3.2
2013,경상북도,영덕군,치매의료이용률,27064,844,3.12
2013,경상북도,청도군,치매의료이용률,29418,1175,3.99
2013,경상북도,고령군,치매의료이용률,22132,610,2.76
2013,경상북도,성주군,치매의료이용률,29040,806,2.78
2013,경상북도,칠곡군,치매의료이용률,54865,1153,2.1
2013,경상북도,예천군,치매의료이용률,29606,985,3.33
2013,경상북도,봉화군,치매의료이용률,22263,790,3.55
2013,경상북도,울진군,치매의료이용률,31589,811,2.57
2013,경상북도,울릉군,치매의료이용률,6574,89,1.35
2013,경상남도,창원시 의창구,치매의료이용률,121385,2223,1.83
2013,경상남도,창원시 성산구,치매의료이용률,107975,1320,1.22
2013,경상남도,창원시 마산합포구,치매의료이용률,99437,2500,2.51
2013,경상남도,창원시 마산회원구,치매의료이용률,110369,2064,1.87
2013,경상남도,창원시 진해구,치매의료이용률,74148,1569,2.12
2013,경상남도,진주시,치매의료이용률,164391,2977,1.81
2013,경상남도,통영시,치매의료이용률,71320,1668,2.34
2013,경상남도,사천시,치매의료이용률,60798,1576,2.59
2013,경상남도,김해시,치매의료이용률,235224,3729,1.59
2013,경상남도,밀양시,치매의료이용률,65284,1709,2.62
2013,경상남도,거제시,치매의료이용률,101843,1467,1.44
2013,경상남도,양산시,치매의료이용률,129653,1688,1.3
2013,경상남도,의령군,치매의료이용률,20055,824,4.11
2013,경상남도,함안군,치매의료이용률,38299,1528,3.99
2013,경상남도,창녕군,치매의료이용률,39659,1444,3.64
2013,경상남도,고성군,치매의료이용률,34608,1275,3.68
2013,경상남도,남해군,치매의료이용률,32337,1421,4.39
2013,경상남도,하동군,치매의료이용률,32201,1133,3.52
2013,경상남도,산청군,치매의료이용률,23868,822,3.44
2013,경상남도,함양군,치매의료이용률,26062,844,3.24
2013,경상남도,거창군,치매의료이용률,36760,1044,2.84
2013,경상남도,합천군,치매의료이용률,33952,1338,3.94
2013,제주특별자치도,제주시,치매의료이용률,197171,3563,1.81
2013,제주특별자치도,서귀포시,치매의료이용률,80910,2351,2.91
2014,서울특별시,종로구,치매의료이용률,86841,1430,1.65
2014,서울특별시,중구,치매의료이용률,72013,1167,1.62
2014,서울특별시,용산구,치매의료이용률,123048,1864,1.51
2014,서울특별시,성동구,치매의료이용률,151051,2257,1.49
2014,서울특별시,광진구,치매의료이용률,179969,2195,1.22
2014,서울특별시,동대문구,치매의료이용률,188418,2781,1.48
2014,서울특별시,중랑구,치매의료이용률,216293,3013,1.39
2014,서울특별시,성북구,치매의료이용률,241366,3444,1.43
2014,서울특별시,강북구,치매의료이용률,180851,2708,1.5
2014,서울특별시,도봉구,치매의료이용률,187717,2879,1.53
2014,서울특별시,노원구,치매의료이용률,294878,4834,1.64
2014,서울특별시,은평구,치매의료이용률,256910,4078,1.59
2014,서울특별시,서대문구,치매의료이용률,162390,2371,1.46
2014,서울특별시,마포구,치매의료이용률,186069,2531,1.36
2014,서울특별시,양천구,치매의료이용률,246722,3102,1.26
2014,서울특별시,강서구,치매의료이용률,277740,3768,1.36
2014,서울특별시,구로구,치매의료이용률,219015,2571,1.17
2014,서울특별시,금천구,치매의료이용률,130900,1698,1.3
2014,서울특별시,영등포구,치매의료이용률,206494,3004,1.45
2014,서울특별시,동작구,치매의료이용률,200574,2925,1.46
2014,서울특별시,관악구,치매의료이용률,245987,3418,1.39
2014,서울특별시,서초구,치매의료이용률,213332,2535,1.19
2014,서울특별시,강남구,치매의료이용률,270596,3069,1.13
2014,서울특별시,송파구,치매의료이용률,320402,3293,1.03
2014,서울특별시,강동구,치매의료이용률,239189,2734,1.14
2014,부산광역시,중구,치매의료이용률,28476,682,2.39
2014,부산광역시,서구,치매의료이용률,70168,1809,2.58
2014,부산광역시,동구,치매의료이용률,57769,1559,2.7
2014,부산광역시,영도구,치매의료이용률,80876,2170,2.68
2014,부산광역시,부산진구,치매의료이용률,207919,4123,1.98
2014,부산광역시,동래구,치매의료이용률,148917,2599,1.75
2014,부산광역시,남구,치매의료이용률,156808,3093,1.97
2014,부산광역시,북구,치매의료이용률,161707,2601,1.61
2014,부산광역시,해운대구,치매의료이용률,223432,3965,1.77
2014,부산광역시,사하구,치매의료이용률,182957,3697,2.02
2014,부산광역시,금정구,치매의료이용률,138911,2870,2.07
2014,부산광역시,강서구,치매의료이용률,37567,816,2.17
2014,부산광역시,연제구,치매의료이용률,113644,2193,1.93
2014,부산광역시,수영구,치매의료이용률,97167,2082,2.14
2014,부산광역시,사상구,치매의료이용률,130789,2016,1.54
2014,부산광역시,기장군,치매의료이용률,65195,1523,2.34
2014,대구광역시,중구,치매의료이용률,42971,1050,2.44
2014,대구광역시,동구,치매의료이용률,181387,4121,2.27
2014,대구광역시,서구,치매의료이용률,120572,2318,1.92
2014,대구광역시,남구,치매의료이용률,92364,1876,2.03
2014,대구광역시,북구,치매의료이용률,219014,3778,1.73
2014,대구광역시,수성구,치매의료이용률,234997,4013,1.71
2014,대구광역시,달서구,치매의료이용률,299885,4153,1.38
2014,대구광역시,달성군,치매의료이용률,92131,1866,2.03
2014,인천광역시,중구,치매의료이용률,56812,951,1.67
2014,인천광역시,동구,치매의료이용률,40250,796,1.98
2014,인천광역시,남구,치매의료이용률,212055,3019,1.42
2014,인천광역시,연수구,치매의료이용률,143748,1722,1.2
2014,인천광역시,남동구,치매의료이용률,244298,2944,1.21
2014,인천광역시,부평구,치매의료이용률,273898,3991,1.46
2014,인천광역시,계양구,치매의료이용률,163338,2043,1.25
2014,인천광역시,서구,치매의료이용률,226553,2914,1.29
2014,인천광역시,강화군,치매의료이용률,44713,1188,2.66
2014,인천광역시,옹진군,치매의료이용률,12313,287,2.33
2014,광주광역시,동구,치매의료이용률,56172,1474,2.62
2014,광주광역시,서구,치매의료이용률,147460,3101,2.1
2014,광주광역시,남구,치매의료이용률,108400,2464,2.27
2014,광주광역시,북구,치매의료이용률,213743,4278,2
2014,광주광역시,광산구,치매의료이용률,163790,3190,1.95
2014,대전광역시,동구,치매의료이용률,126904,2652,2.09
2014,대전광역시,중구,치매의료이용률,136108,2738,2.01
2014,대전광역시,서구,치매의료이용률,231853,3632,1.57
2014,대전광역시,유성구,치매의료이용률,133650,1977,1.48
2014,대전광역시,대덕구,치매의료이용률,101153,1706,1.69
2014,울산광역시,중구,치매의료이용률,120792,1506,1.25
2014,울산광역시,남구,치매의료이용률,171781,1697,0.99
2014,울산광역시,동구,치매의료이용률,81474,867,1.06
2014,울산광역시,북구,치매의료이용률,82253,903,1.1
2014,울산광역시,울주군,치매의료이용률,108605,1860,1.71
2014,세종특별자치시,세종시,치매의료이용률,62619,1555,2.48
2014,경기도,수원시 장안구,치매의료이용률,142273,2119,1.49
2014,경기도,수원시 권선구,치매의료이용률,151377,1781,1.18
2014,경기도,수원시 팔달구,치매의료이용률,105009,1486,1.42
2014,경기도,수원시 영통구,치매의료이용률,125578,1186,0.94
2014,경기도,성남시 수정구,치매의료이용률,118021,1637,1.39
2014,경기도,성남시 중원구,치매의료이용률,128024,1929,1.51
2014,경기도,성남시 분당구,치매의료이용률,235449,3422,1.45
2014,경기도,의정부시,치매의료이용률,216118,3387,1.57
2014,경기도,안양시 만안구,치매의료이용률,127241,1758,1.38
2014,경기도,안양시 동안구,치매의료이용률,170095,1904,1.12
2014,경기도,부천시 원미구,치매의료이용률,213891,2961,1.38
2014,경기도,부천시 소사구,치매의료이용률,114346,1690,1.48
2014,경기도,부천시 오정구,치매의료이용률,95476,1383,1.45
2014,경기도,광명시,치매의료이용률,167767,2350,1.4
2014,경기도,평택시,치매의료이용률,210801,3322,1.58
2014,경기도,동두천시,치매의료이용률,49440,1065,2.15
2014,경기도,안산시 상록구,치매의료이용률,181535,2184,1.2
2014,경기도,안산시 단원구,치매의료이용률,165612,1731,1.05
2014,경기도,고양시 덕양구,치매의료이용률,206618,3257,1.58
2014,경기도,고양시 일산동구,치매의료이용률,141193,2192,1.55
2014,경기도,고양시 일산서구,치매의료이용률,146130,2124,1.45
2014,경기도,과천시,치매의료이용률,35662,713,2
2014,경기도,구리시,치매의료이용률,93383,1181,1.26
2014,경기도,남양주시,치매의료이용률,301622,3890,1.29
2014,경기도,오산시,치매의료이용률,84748,1104,1.3
2014,경기도,시흥시,치매의료이용률,191672,2173,1.13
2014,경기도,군포시,치매의료이용률,136449,1685,1.23
2014,경기도,의왕시,치매의료이용률,77793,979,1.26
2014,경기도,하남시,치매의료이용률,75527,1089,1.44
2014,경기도,용인시 처인구,치매의료이용률,106883,1500,1.4
2014,경기도,용인시 기흥구,치매의료이용률,178343,2188,1.23
2014,경기도,용인시 수지구,치매의료이용률,158131,1874,1.19
2014,경기도,파주시,치매의료이용률,191123,3460,1.81
2014,경기도,이천시,치매의료이용률,98953,1423,1.44
2014,경기도,안성시,치매의료이용률,94211,1620,1.72
2014,경기도,김포시,치매의료이용률,154456,1898,1.23
2014,경기도,화성시,치매의료이용률,237625,2872,1.21
2014,경기도,광주시,치매의료이용률,142844,1647,1.15
2014,경기도,양주시,치매의료이용률,100712,1411,1.4
2014,경기도,포천시,치매의료이용률,87402,1268,1.45
2014,경기도,여주시,치매의료이용률,61390,1174,1.91
2014,경기도,연천군,치매의료이용률,25752,659,2.56
2014,경기도,가평군,치매의료이용률,36898,827,2.24
2014,경기도,양평군,치매의료이용률,62950,1425,2.26
2014,강원도,춘천시,치매의료이용률,141949,2811,1.98
2014,강원도,원주시,치매의료이용률,162352,1962,1.21
2014,강원도,강릉시,치매의료이용률,119490,1840,1.54
2014,강원도,동해시,치매의료이용률,49841,1042,2.09
2014,강원도,태백시,치매의료이용률,27607,553,2
2014,강원도,속초시,치매의료이용률,45374,791,1.74
2014,강원도,삼척시,치매의료이용률,41290,1014,2.46
